2059,1.8174641603165251,0.9873542917696927,1.0097023112869583,2
5261,3.8914764652848026,0.9475449832265934,1.6214485272020012,5
5087,2.7981280069962158,0.9888669233170325,1.2436124475538737,6
5523,3.3901715032785553,0.6554828150572832,1.4125714596993981,2
5497,3.662187363686173,0.9412844036697249,1.5259114015359054,2
5162,1.725463971657093,0.0,0.7189433215237887,1
5278,1.6070438147961554,0.8571428571428571,0.8035219073980777,2
5284,1.8747567815804616,1.0,0.9373783907902308,1
2217,2.4634842437215894,0.859261814418765,1.3686023576231052,3
5183,3.6924314588682146,0.9671972986010613,1.4480123368110647,1
5019,3.0580276684521035,0.9368530020703935,1.4917208138790752,3
2164,2.389577435261219,0.9609249483589627,1.1378940167910567,22
5249,2.239567715486285,0.9860383944153577,1.0664608168982308,1
5555,2.741755501101969,0.7435897435897436,1.142398125459154,1
5207,5.388903277045807,0.9352773826458036,2.836264882655688,6
5200,2.9025727336334692,0.9519583843329252,1.3821774922064138,3
5088,2.946421155510544,0.9898845148781926,1.2810526763089323,8
5112,2.8522073931922285,0.9175139075388451,1.0682424693603851,3
5217,2.1035138096061723,0.9801466938730491,1.202007891203527,2
5017,2.5975040707827617,0.9892809289861545,1.0822933628261509,1
5023,3.9160584075671143,0.9591960102765604,1.3503649681265912,5
5061,2.227632419479864,0.983657917019475,1.113816209739932,6
5143,2.2117776441969856,0.9751079701609735,1.2425717102230256,6
5104,2.600152264040234,0.9921734366439697,1.2381677447810635,6
5002,3.2792958591797645,0.8983050847457628,1.1506301260279874,1
5222,5.230423279963012,0.39594843462246776,2.2740970782447882,2
5185,3.020509356404407,0.9644381223328592,1.1398148514733613,1
5091,2.5330868493894108,0.978670922809054,1.151403113358823,5
5151,2.387858240801006,0.8097165991902833,1.1370753527623838,2
5499,2.673653870627732,0.9789081885856078,0.8355168345711661,1
5530,1.9779719479304925,0.9881305637982196,0.9889859739652462,1
5513,1.8696096238633662,0.7809798270893371,0.5842530074573019,1
5520,5.273950153342775,0.8898847631241996,1.648109422919617,3
1515,4.237400940093953,0.8838313643734075,1.3241877937793605,12
5058,3.260321230385616,0.6079380445304937,1.3873707363343046,1
5123,1.9170954664158015,0.868421052631579,0.9831258802132316,1
5141,3.333762026445105,0.979591836734694,0.9951528437149567,1
5083,2.4490275354300377,0.8628884826325413,1.2559115566307886,1
5122,3.660520839635811,0.8385073186424321,1.9265899155977957,2
5239,3.7947088546121788,0.9721570627231004,1.5811286894217411,3
5491,2.6238515570133756,0.976303317535545,1.0932714820889065,1
5299,3.7430446133345776,0.87363712608331,1.5596019222227406,2
5125,3.357278702905039,0.8569832402234637,1.7669887910026523,1
5179,3.124114401279182,0.8757450710683173,1.644270737515359,5
5206,2.7723386224798627,0.9271844660194175,1.459125590778875,1
5511,2.3043628526824476,0.9391304347826086,0.9601511886176866,1
5519,2.8887085823530376,0.9118773946360154,1.2036285759804324,1
5202,2.564923966303059,0.9533563171770433,1.349959982264768,2
5085,3.298804490640621,0.9424225964149919,1.3464508125063759,3
2152,2.7490445661382954,0.9919954259576901,1.3745222830691477,3
1504,4.142760840447909,0.9834649555774926,1.2946127626399715,13
5171,3.163017818956252,0.9932844932844933,1.265207127582501,3
2065,1.637646899432048,0.9849879903923138,0.9098038330178045,7
2418,2.658413250487997,0.984861407249467,1.1076721877033322,2
2211,2.9620709054119856,0.9917207639476902,1.2341962105883273,1
