2059,1.8174641603165251,0.012645708230307307,1.0097023112869583,2,1
5261,3.8914764652848026,0.05245501677340658,1.6214485272020012,5,1
5523,3.3901715032785553,0.34451718494271677,1.4125714596993981,2,1
5497,3.662187363686173,0.05871559633027512,1.5259114015359054,2,1
5162,1.725463971657093,1.0,0.7189433215237887,1,1
5087,2.7981280069962158,0.01113307668296748,1.2436124475538737,6,1
5278,1.6070438147961554,0.1428571428571429,0.8035219073980777,2,1
5284,1.8747567815804616,0.0,0.9373783907902308,1,1
2217,2.4634842437215894,0.14073818558123496,1.3686023576231052,3,1
5183,3.6924314588682146,0.032802701398938705,1.4480123368110647,1,1
5019,3.0580276684521035,0.06314699792960654,1.4917208138790752,3,1
5249,2.239567715486285,0.013961605584642323,1.0664608168982308,1,1
5207,5.388903277045807,0.06472261735419638,2.836264882655688,6,-1
5555,2.741755501101969,0.2564102564102564,1.142398125459154,1,1
2164,2.389577435261219,0.039075051641037306,1.1378940167910567,22,-1
5200,2.9025727336334692,0.048041615667074766,1.3821774922064138,3,1
5088,2.946421155510544,0.010115485121807377,1.2810526763089323,8,1
5112,2.8522073931922285,0.0824860924611549,1.0682424693603851,3,1
5217,2.1035138096061723,0.01985330612695091,1.202007891203527,2,1
5017,2.5975040707827617,0.010719071013845505,1.0822933628261509,1,1
5023,3.9160584075671143,0.04080398972343957,1.3503649681265912,5,1
5061,2.227632419479864,0.016342082980524975,1.113816209739932,6,1
5143,2.2117776441969856,0.024892029839026497,1.2425717102230256,6,1
5002,3.2792958591797645,0.10169491525423724,1.1506301260279874,1,1
5104,2.600152264040234,0.00782656335603027,1.2381677447810635,6,1
5222,5.230423279963012,0.6040515653775322,2.2740970782447882,2,-1
5185,3.020509356404407,0.03556187766714081,1.1398148514733613,1,1
5151,2.387858240801006,0.19028340080971673,1.1370753527623838,2,1
5091,2.5330868493894108,0.02132907719094601,1.151403113358823,5,1
5499,2.673653870627732,0.021091811414392203,0.8355168345711661,1,1
5530,1.9779719479304925,0.011869436201780381,0.9889859739652462,1,1
5520,5.273950153342775,0.11011523687580038,1.648109422919617,3,1
5513,1.8696096238633662,0.2190201729106629,0.5842530074573019,1,1
1515,4.237400940093953,0.11616863562659252,1.3241877937793605,12,-1
5058,3.260321230385616,0.3920619554695063,1.3873707363343046,1,1
5123,1.9170954664158015,0.13157894736842102,0.9831258802132316,1,1
5141,3.333762026445105,0.020408163265306034,0.9951528437149567,1,1
5083,2.4490275354300377,0.13711151736745875,1.2559115566307886,1,1
5122,3.660520839635811,0.1614926813575679,1.9265899155977957,2,1
5239,3.7947088546121788,0.02784293727689957,1.5811286894217411,3,1
5491,2.6238515570133756,0.023696682464455,1.0932714820889065,1,1
5299,3.7430446133345776,0.12636287391669,1.5596019222227406,2,1
5125,3.357278702905039,0.14301675977653627,1.7669887910026523,1,1
5179,3.124114401279182,0.12425492893168266,1.644270737515359,5,1
5206,2.7723386224798627,0.07281553398058249,1.459125590778875,1,1
5511,2.3043628526824476,0.0608695652173914,0.9601511886176866,1,1
5519,2.8887085823530376,0.08812260536398464,1.2036285759804324,1,1
5202,2.564923966303059,0.04664368282295672,1.349959982264768,2,1
5085,3.298804490640621,0.05757740358500807,1.3464508125063759,3,1
2152,2.7490445661382954,0.00800457404230992,1.3745222830691477,3,1
1504,4.142760840447909,0.016535044422507417,1.2946127626399715,13,-1
5171,3.163017818956252,0.006715506715506692,1.265207127582501,3,1
2065,1.637646899432048,0.015012009607686227,0.9098038330178045,7,1
2418,2.658413250487997,0.015138592750532975,1.1076721877033322,2,1
2044,3.0508478134512873,0.06059775157663849,1.2711865889380365,2,1
2261,3.1805002244876466,0.11543450064850846,1.341983217083395,3,1
2211,2.9620709054119856,0.008279236052309846,1.2341962105883273,1,1
2411,2.6123519848125145,0.006352873231302292,1.243977135625007,8,1
5553,27.71741054267226,0.10999999999999999,11.548921059446776,3,-1
2475,2.69489493469897,0.3226337448559671,1.1977310820884313,1,1
2202,2.3049193459408017,0.13267423410228252,1.0975806409241913,5,1
2471,3.2643235121560874,0.0,1.4070359966190034,1,1
5215,3.4526801566257954,0.00301719802876399,1.264718006090035,3,1
3426,1992.3984238846447,0.03652968036529691,1106.888013269247,7,-1
5211,1.6965984958826865,1.0,0.6653327434834065,1,1
5228,3.944032107711013,0.00725872157617935,1.44470040575495,4,1
1122,4.506735942236672,0.15573770491803285,1.6691614600876559,6,-1
5231,4.051812609777677,0.015147668613015086,1.5232378232246906,5,1
1508,1.6396652934495466,0.49842271293375395,0.6072834420183505,1,1
5073,1.9425262462378665,0.027874564459930307,0.8829664755626665,1,1
5225,5.244522128350301,0.01341235184029932,1.9424156030927042,6,-1
5109,3.945226475057146,0.06115864777668678,1.4611949907619057,5,1
5239,4.312193611560642,0.051464968152866275,1.7967473381502677,7,-1
5299,3.629431143565183,0.1103737174056294,1.512262976485493,4,1
5202,3.038256815665318,0.0169610316792822,1.5990825345606938,3,1
5175,3.2370471483060514,0.07323267955411317,1.7037090254242377,1,1
5122,3.32612772927118,0.1525200145560408,1.7505935417216738,4,1
5032,3.406617835366531,0.00899706411592005,1.6221989692221574,3,1
5025,2.3172986144909884,0.1308220921354033,1.0075211367352124,3,1
5045,2.506441486301019,0.006915577053888566,1.0665708452344762,19,-1
5166,2.9972954176803337,0.015372135469478798,1.3624070080365152,21,-1
5104,2.654098565680194,0.018178640097884946,1.2638564598477116,9,1
5033,2.7002119803937017,0.016000000000000014,1.0976471465015047,1,1
5158,2.825104586605855,0.14000892724296976,1.3201423301896518,2,1
5142,3.3939645709223925,0.034662480376766114,1.3740747250697944,21,-1
5091,2.887039305308828,0.009270553793608083,1.3122905933221944,7,1
5211,3.2289009466573217,0.03422161215506225,1.2662356653558124,5,1
5094,3.4502977766840797,0.41291989664082684,1.4140564658541308,5,-1
5088,2.640705006161048,0.015447635968808604,1.1481326113743688,19,-1
5117,4.241742909574922,0.020475075276012,1.2475714439926242,7,-1
5085,2.6391176453344873,0.021548456957227846,1.0771908756467294,6,1
5004,2.683843174223516,0.20395088093966895,1.0322473747013523,10,-1
5023,3.0882425852354634,0.05496183206106875,1.0649112362880908,4,1
5217,2.2696623063531174,0.021736460763846277,1.2969498893446385,3,1
5226,4.294200926460105,0.07592542556065918,1.7892503860250442,9,-1
5143,2.1604259755217203,0.030510065713987733,1.2137224581582697,9,1
5114,2.462547927983696,0.015971951694585318,1.1193399672653161,9,1
5141,3.6255072682808938,0.020571325907294158,1.082240975606237,7,1
5144,3.0285675109410057,0.09343687374749488,1.4992908470004978,2,1
5523,4.351223342088796,0.14073164073164068,1.8130097258703315,5,-1
5497,3.7152644448110754,0.05055446836268751,1.548026852004615,9,-1
5198,3.4590411112087107,0.0431845864245376,1.8205479532677427,5,1
5182,3.1492300845078525,0.02967975543881507,1.6574895181620275,18,-1
5041,2.771611165877988,0.01503233700402018,1.31981484089428,7,1
5072,2.7574240395625558,0.11832002457002455,1.2255217953611357,4,1
5125,5.921649454605902,0.6850152905198776,3.1166576076873165,3,-1
